#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  50
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  50
#! SET periodic_psi true
    1.005309649   -2.890265241   37.192983892  -21.772481247  -21.622626648
    1.130973355   -2.890265241   35.258751910  -10.466902951  -18.809076002
    1.256637061   -2.890265241   34.479049831   -3.501872928  -15.941078974
    1.382300768   -2.890265241   34.334265904   -0.210591817  -13.393287539
    1.507964474   -2.890265241   34.447220174    0.659593742  -12.166882036
    1.633628180   -2.890265241   34.490426819   -1.394631729  -11.581288555
    1.759291886   -2.890265241   34.136820430   -5.340690557  -10.011035528
    1.884955592   -2.890265241   33.249810619   -9.741650435   -7.703314534
    2.010619298   -2.890265241   31.811771316  -13.970825663   -5.739032042
    2.136283004   -2.890265241   29.915295895  -17.016004422   -3.672282895
    2.261946711   -2.890265241   27.661524022  -19.893116547   -1.118279887
    2.387610417   -2.890265241   25.044477739  -22.467068747    1.594196090
    2.513274123   -2.890265241   22.187965915  -23.772064474    4.220337253
    2.638937829   -2.890265241   19.227823857  -24.325150424    6.580477700
    2.764601535   -2.890265241   16.191457734  -24.985386517    8.661395093
    2.890265241   -2.890265241   13.087379645  -25.158333417   10.597372173
    3.015928947   -2.890265241   10.125241985  -22.454060784   12.253039511

   -3.141592654   -2.764601535    9.468797866  -17.440903650   14.451124415
   -3.015928947   -2.764601535    7.643993846  -12.288762060   14.700659855
   -2.890265241   -2.764601535    6.606574713   -5.009982436   15.337729542
   -2.764601535   -2.764601535    6.504791396    2.111275611   16.087130045
   -2.638937829   -2.764601535    7.223244859    8.307073836   16.610754765
   -2.513274123   -2.764601535    8.678890690   13.382847297   17.092846535
   -2.387610417   -2.764601535   10.561074805   14.878481542   17.612189031
   -2.261946711   -2.764601535   12.454684190   14.126092613   18.264152934
   -2.136283004   -2.764601535   14.234105892   13.029899203   19.037495157
   -2.010619298   -2.764601535   15.842581099   11.481501808   19.688177208
   -1.884955592   -2.764601535   17.283117997   10.513332367   20.142302787
   -1.759291886   -2.764601535   18.611020398    9.523512972   20.400693712
   -1.633628180   -2.764601535   19.897815736   10.594377758   20.940995021
   -1.507964474   -2.764601535   21.613919571   16.339638254   22.723957992
   -1.382300768   -2.764601535   24.199652935   23.783058541   25.711707114
   -1.256637061   -2.764601535   27.762958219   32.423637000   28.412508290
   -1.130973355   -2.764601535   32.663044510   45.140433266   30.780617742
   -1.005309649   -2.764601535   39.295698406   59.154739677   34.137843792
   -0.879645943   -2.764601535   47.538286683   70.497010666   37.296079567
   -0.753982237   -2.764601535   57.005443420   78.570229252   38.333360370
   -0.628318531   -2.764601535   67.247432376   82.795930938   37.772777208
   -0.502654825   -2.764601535   77.797449759   83.213019042   34.838599071
   -0.376991118   -2.764601535   87.750453352   70.478413678   22.760942691
   -0.251327412   -2.764601535   94.396474892   29.496743580   -3.924024171
   -0.125663706   -2.764601535   94.634105221  -26.007879328  -34.640850712
    0.000000000   -2.764601535   88.880727893  -61.182334146  -50.545919666
    0.125663706   -2.764601535   80.586436076  -68.411554138  -49.579625671
    0.251327412   -2.764601535   72.154087916  -66.578882050  -44.804437830
    0.376991118   -2.764601535   63.871023473  -66.137508428  -41.823838717
    0.502654825   -2.764601535   55.756931075  -62.852259439  -37.581788640
    0.628318531   -2.764601535   48.392665249  -54.374396490  -32.482240816
    0.753982237   -2.764601535   42.276850168  -43.450938409  -28.460987182
    0.879645943   -2.764601535   37.642920380  -30.910991499  -24.432657946
    1.005309649   -2.764601535   34.603754676  -18.543019990  -20.458462265
    1.130973355   -2.764601535   33.016011275   -7.947087288  -17.712241681
    1.256637061   -2.764601535   32.580432381   -0.539095792  -15.206787791
    1.382300768   -2.764601535   32.784201537    2.045285511  -12.451577027
    1.507964474   -2.764601535   33.064717654    1.150665817  -10.988043444
    1.633628180   -2.764601535   33.157125373   -0.681611652  -10.563896821
    1.759291886   -2.764601535   33.000957580   -2.991306524   -9.022504633
    1.884955592   -2.764601535   32.426293412   -7.460650578   -6.608109835
    2.010619298   -2.764601535   31.221401859  -12.399998622   -4.941084882
    2.136283004   -2.764601535   29.536508361  -15.059576594   -3.553604892
    2.261946711   -2.764601535   27.579246628  -17.160171043   -1.399822553
    2.387610417   -2.764601535   25.333752813  -19.399579593    1.647370810
    2.513274123   -2.764601535   22.847877206  -21.047956917    4.813111354
    2.638937829   -2.764601535   20.198063131  -22.062089519    7.425607959
    2.764601535   -2.764601535   17.440446714  -22.773859723    9.841361938
    2.890265241   -2.764601535   14.606295451  -23.165510394   12.203256115
    3.015928947   -2.764601535   11.847993848  -21.270843081   13.842647080

   -3.141592654   -2.638937829   11.417026606  -16.733475309   15.407574776
   -3.015928947   -2.638937829    9.674439225  -11.566255727   16.485415214
   -2.890265241   -2.638937829    8.741622077   -4.106837650   17.347121558
   -2.764601535   -2.638937829    8.740884609    2.741681982   18.055355772
   -2.638937829   -2.638937829    9.507095428    8.448662878   18.326675555
   -2.513274123   -2.638937829   10.961443580   13.303173110   18.025132460
   -2.387610417   -2.638937829   12.855963805   15.261013992   17.873234041
   -2.261946711   -2.638937829   14.832616037   14.984887495   18.508225263
   -2.136283004   -2.638937829   16.707206918   13.567402079   19.112514823
   -2.010619298   -2.638937829   18.361783675   11.800262162   19.085596466
   -1.884955592   -2.638937829   19.856787127   11.098078717   19.401860331
   -1.759291886   -2.638937829   21.274438433   10.318488053   20.560984911
   -1.633628180   -2.638937829   22.669807618   11.597045524   21.826877992
   -1.507964474   -2.638937829   24.550076478   18.041168081   22.711868585
   -1.382300768   -2.638937829   27.394715697   26.088417160   23.921063589
   -1.256637061   -2.638937829   31.247677815   34.712916796   25.980635298
   -1.130973355   -2.638937829   36.458651411   47.936211564   28.578452681
   -1.005309649   -2.638937829   43.467674355   62.088071457   30.975791560
   -0.879645943   -2.638937829   51.980891934   71.637240354   31.926298724
   -0.753982237   -2.638937829   61.458842488   77.777583746   31.011965251
   -0.628318531   -2.638937829   71.494709945   79.935625071   28.070509745
   -0.502654825   -2.638937829   81.303631594   72.987060828   19.012872749
   -0.376991118   -2.638937829   89.143928094   46.792691826   -1.805743310
   -0.251327412   -2.638937829   92.242499388   -0.645242083  -30.016105375
   -0.125663706   -2.638937829   89.256118261  -44.379336213  -49.868699637
    0.000000000   -2.638937829   82.383522627  -61.436242413  -52.616161350
    0.125663706   -2.638937829   74.607222410  -62.348275237  -46.353252370
    0.251327412   -2.638937829   66.792014672  -63.111723887  -41.367764705
    0.376991118   -2.638937829   58.898475882  -62.600927039  -37.905718210
    0.502654825   -2.638937829   51.357233561  -57.552041403  -33.129047186
    0.628318531   -2.638937829   44.618645711  -50.127574211  -28.301828720
    0.753982237   -2.638937829   38.961643077  -40.084764149  -24.762719980
    0.879645943   -2.638937829   34.789318124  -26.953495909  -21.373091619
    1.005309649   -2.638937829   32.223073806  -15.284279371  -18.040721176
    1.130973355   -2.638937829   30.959060114   -5.906949482  -15.774479233
    1.256637061   -2.638937829   30.780278441    1.673024522  -14.244014134
    1.382300768   -2.638937829   31.271270494    4.186825979  -12.539776232
    1.507964474   -2.638937829   31.750011072    2.139453341  -10.854825033
    1.633628180   -2.638937829   31.944106365    0.231122043   -9.555419449
    1.759291886   -2.638937829   31.968224801   -1.077474412   -8.271603433
    1.884955592   -2.638937829   31.644425650   -5.604912760   -6.818107765
    2.010619298   -2.638937829   30.641054830  -10.956101643   -5.215830833
    2.136283004   -2.638937829   29.148173371  -13.347048397   -3.378119321
    2.261946711   -2.638937829   27.447833476  -14.749199018   -1.408109392
    2.387610417   -2.638937829   25.551676003  -16.366421166    0.954456605
    2.513274123   -2.638937829   23.443749393  -18.198516231    3.613543759
    2.638937829   -2.638937829   21.123414249  -19.563963194    6.110798064
    2.764601535   -2.638937829   18.687211872  -20.131971295    8.684752696
    2.890265241   -2.638937829   16.177625879  -20.770002007   11.414589878
    3.015928947   -2.638937829   13.664907238  -19.796062034   13.767640301

   -3.141592654   -2.513274123   13.449596977  -15.090631257   15.744931306
   -3.015928947   -2.513274123   11.856091371  -10.806422154   16.850060759
   -2.890265241   -2.513274123   10.984336892   -3.755012740   16.882959420
   -2.764601535   -2.513274123   11.032671709    3.186272692   16.937598094
   -2.638937829   -2.513274123   11.844359944    8.614192583   17.456138288
   -2.513274123   -2.513274123   13.288357790   13.077133297   17.725633623
   -2.387610417   -2.513274123   15.177807403   15.541382353   17.859642794
   -2.261946711   -2.513274123   17.223925322   15.638556421   18.304350022
   -2.136283004   -2.513274123   19.140148723   13.455523501   18.444517640
   -2.010619298   -2.513274123   20.745052650   11.371809583   17.874908120
   -1.884955592   -2.513274123   22.239638923   11.671375093   17.524518183
   -1.759291886   -2.513274123   23.803801143   11.921103912   18.374194031
   -1.633628180   -2.513274123   25.391629032   12.858016803   19.971723942
   -1.507964474   -2.513274123   27.381712555   18.683098882   21.042877552
   -1.382300768   -2.513274123   30.338022822   27.440154874   21.895625129
   -1.256637061   -2.513274123   34.429101741   37.034299711   23.549477885
   -1.130973355   -2.513274123   39.925413434   49.898051730   25.159571953
   -1.005309649   -2.513274123   47.090873826   62.498205097   25.055355166
   -0.879645943   -2.513274123   55.541783113   70.296223398   23.128421498
   -0.753982237   -2.513274123   64.751608525   74.743156647   19.708734786
   -0.628318531   -2.513274123   74.173192092   72.356622324   12.651044079
   -0.502654825   -2.513274123   82.446531969   55.412428905   -2.409694511
   -0.376991118   -2.513274123   87.447958905   20.564975506  -25.379257779
   -0.251327412   -2.513274123   87.384438488  -21.996473016  -46.165337508
   -0.125663706   -2.513274123   82.684861690  -49.693616622  -53.747022290
    0.000000000   -2.513274123   75.958125099  -55.678134903  -49.749961798
    0.125663706   -2.513274123   69.006619125  -56.250349976  -43.507325564
    0.251327412   -2.513274123   61.803235028  -59.144913750  -38.877424812
    0.376991118   -2.513274123   54.418298574  -58.119855992  -34.351567505
    0.502654825   -2.513274123   47.497601134  -52.427008868  -29.357227985
    0.628318531   -2.513274123   41.361792803  -45.850863141  -24.639763946
    0.753982237   -2.513274123   36.184912096  -36.632776417  -20.585425799
    0.879645943   -2.513274123   32.417592356  -23.978099893  -17.552212780
    1.005309649   -2.513274123   30.186799070  -12.983004553  -15.534767669
    1.130973355   -2.513274123   29.161520165   -4.401758766  -13.942906952
    1.256637061   -2.513274123   29.142734374    2.831731631  -12.743597728
    1.382300768   -2.513274123   29.799678043    5.766498785  -11.617750091
    1.507964474   -2.513274123   30.508123472    4.106949436   -9.635758494
    1.633628180   -2.513274123   30.928660522    1.725002665   -7.384453868
    1.759291886   -2.513274123   31.095791047   -0.217757110   -6.318915122
    1.884955592   -2.513274123   30.891767996   -4.378755930   -5.753786628
    2.010619298   -2.513274123   30.102771346   -8.833455448   -3.999377578
    2.136283004   -2.513274123   28.887588014  -11.230376424   -1.594227364
    2.261946711   -2.513274123   27.429295025  -12.938798354    0.238218464
    2.387610417   -2.513274123   25.782327928  -14.188010246    1.984159734
    2.513274123   -2.513274123   23.967083967  -15.798611659    4.168536295
    2.638937829   -2.513274123   21.941063691  -17.224021229    6.471854370
    2.764601535   -2.513274123   19.810563244  -17.574063299    8.757424139
    2.890265241   -2.513274123   17.632705911  -18.087272639   11.144139279
    3.015928947   -2.513274123   15.441014150  -17.427207665   13.606638613

   -3.141592654   -2.387610417   15.465130207  -13.548640880   15.251607244
   -3.015928947   -2.387610417   13.996622180  -10.422679156   16.245014346
   -2.890265241   -2.387610417   13.114503307   -4.061262481   16.331697854
   -2.764601535   -2.387610417   13.158376263    3.566641536   16.357465846
   -2.638937829   -2.387610417   14.056434407    9.380950166   17.106048086
   -2.513274123   -2.387610417   15.565802272   13.313604393   17.663476217
   -2.387610417   -2.387610417   17.466742245   15.596270149   17.511572554
   -2.261946711   -2.387610417   19.529233195   15.817201148   17.206706787
   -2.136283004   -2.387610417   21.457563470   13.416133765   17.298774629
   -2.010619298   -2.387610417   23.029508498   10.909656582   17.552158636
   -1.884955592   -2.387610417   24.462779117   11.315569105   17.148961544
   -1.759291886   -2.387610417   26.045208128   12.686317183   16.620001494
   -1.633628180   -2.387610417   27.785029082   14.308756034   17.275577499
   -1.507964474   -2.387610417   29.935837576   19.708816294   18.566685005
   -1.382300768   -2.387610417   33.007767877   28.402838207   19.398545490
   -1.256637061   -2.387610417   37.235773949   38.131291548   19.811626771
   -1.130973355   -2.387610417   42.800141722   49.594045420   19.325057796
   -1.005309649   -2.387610417   49.794182879   60.159065876   16.936256690
   -0.879645943   -2.387610417   57.865747334   66.653924334   13.008692087
   -0.753982237   -2.387610417   66.482058619   68.401359047    6.998025155
   -0.628318531   -2.387610417   74.723448070   59.306939720   -4.537139156
   -0.502654825   -2.387610417   80.859229158   34.998216189  -22.809688527
   -0.376991118   -2.387610417   83.203518510    0.602808627  -41.364513039
   -0.251327412   -2.387610417   81.240974398  -31.018552794  -50.847680403
   -0.125663706   -2.387610417   76.198824889  -47.071916828  -49.559986393
    0.000000000   -2.387610417   70.097365702  -49.753285562  -44.204156661
    0.125663706   -2.387610417   63.809559049  -51.720017281  -39.849186041
    0.251327412   -2.387610417   57.149683628  -54.698061017  -35.733605873
    0.376991118   -2.387610417   50.367872102  -53.094516886  -30.722797566
    0.502654825   -2.387610417   44.066597521  -47.753849111  -25.906095142
    0.628318531   -2.387610417   38.487264768  -41.669860536  -21.937900355
    0.753982237   -2.387610417   33.795525075  -33.216588575  -18.599698267
    0.879645943   -2.387610417   30.371058511  -21.954238848  -16.286892532
    1.005309649   -2.387610417   28.346828548  -11.512973824  -14.868938020
    1.130973355   -2.387610417   27.517259392   -2.794594808  -13.259748980
    1.256637061   -2.387610417   27.681530161    4.064904726  -11.517114832
    1.382300768   -2.387610417   28.493338919    7.216995841  -10.136565781
    1.507964474   -2.387610417   29.451002409    6.570823976   -8.260760457
    1.633628180   -2.387610417   30.174619094    3.718425048   -5.834730502
    1.759291886   -2.387610417   30.494659021    0.336935090   -4.345084929
    1.884955592   -2.387610417   30.368778403   -3.324086021   -3.441104855
    2.010619298   -2.387610417   29.801584794   -6.544621563   -1.705520053
    2.136283004   -2.387610417   28.868382228   -9.255723821    0.174820587
    2.261946711   -2.387610417   27.622866088  -11.368181848    1.649677893
    2.387610417   -2.387610417   26.203642469  -12.106296054    3.550476054
    2.513274123   -2.387610417   24.678271702  -13.354432291    5.956404904
    2.638937829   -2.387610417   22.952124459  -14.916943638    8.387177555
    2.764601535   -2.387610417   21.097983559  -15.469132099   10.567780898
    2.890265241   -2.387610417   19.174750510  -16.094138022   12.358501022
    3.015928947   -2.387610417   17.230221343  -15.484480352   13.844144060

   -3.141592654   -2.261946711   17.431085981  -12.342781578   14.957428047
   -3.015928947   -2.261946711   16.107025985   -9.448719379   16.237492655
   -2.890265241   -2.261946711   15.299003654   -3.825951152   17.306001542
   -2.764601535   -2.261946711   15.365846198    3.868693073   17.602418417
   -2.638937829   -2.261946711   16.324143607    9.893154930   17.692693757
   -2.513274123   -2.261946711   17.864674031   13.194524147   17.598686381
   -2.387610417   -2.261946711   19.702950706   14.805720353   16.913092541
   -2.261946711   -2.261946711   21.669927143   15.277567200   15.849376298
   -2.136283004   -2.261946711   23.596027210   13.981021259   15.617978882
   -2.010619298   -2.261946711   25.265814923   11.583408540   16.702544734
   -1.884955592   -2.261946711   26.709140404   10.761625183   17.322142306
   -1.759291886   -2.261946711   28.198128240   12.127611180   16.663953328
   -1.633628180   -2.261946711   29.942379104   14.916360926   16.200030289
   -1.507964474   -2.261946711   32.187690166   20.344716938   16.244638502
   -1.382300768   -2.261946711   35.295537912   28.366300510   15.836937944
   -1.256637061   -2.261946711   39.490597911   37.611483518   14.970544768
   -1.130973355   -2.261946711   44.912051371   47.622107268   13.360757318
   -1.005309649   -2.261946711   51.526975559   56.145634311    9.809676418
   -0.879645943   -2.261946711   58.987472384   60.867941684    3.903821438
   -0.753982237   -2.261946711   66.666711891   58.674420504   -5.046901268
   -0.628318531   -2.261946711   73.279255448   43.111162303  -18.892654624
   -0.502654825   -2.261946711   77.156474214   16.685127056  -35.675173800
   -0.376991118   -2.261946711   77.578779710  -10.249117401  -47.586111053
   -0.251327412   -2.261946711   74.965756770  -30.862329385  -49.348367747
   -0.125663706   -2.261946711   70.347521255  -41.802507782  -44.686296847
    0.000000000   -2.261946711   64.886588716  -45.296467938  -39.857545506
    0.125663706   -2.261946711   59.096026284  -47.894833337  -35.972246581
    0.251327412   -2.261946711   52.981978833  -49.752949667  -31.263441259
    0.376991118   -2.261946711   46.858897457  -47.897553298  -25.851514587
    0.502654825   -2.261946711   41.144668508  -43.771291487  -21.383569547
    0.628318531   -2.261946711   35.991356884  -38.780335085  -18.538241123
    0.753982237   -2.261946711   31.619061509  -31.007784352  -16.740639353
    0.879645943   -2.261946711   28.424220498  -20.497575094  -15.394185674
    1.005309649   -2.261946711   26.566075771  -10.174878956  -14.223170009
    1.130973355   -2.261946711   25.934633573   -0.993211112  -12.814595366
    1.256637061   -2.261946711   26.326264357    5.717867730  -11.105413167
    1.382300768   -2.261946711   27.322805539    8.624605244   -9.594684697
    1.507964474   -2.261946711   28.494244596    8.657749570   -8.014786482
    1.633628180   -2.261946711   29.507581952    5.989968230   -5.830104623
    1.759291886   -2.261946711   30.063730422    1.825103790   -3.614527139
    1.884955592   -2.261946711   30.119345987   -1.748586884   -1.669580585
    2.010619298   -2.261946711   29.771593133   -4.802567195    0.099036497
    2.136283004   -2.261946711   29.025790102   -8.007292181    1.313339833
    2.261946711   -2.261946711   27.942952768   -9.846202662    2.505410641
    2.387610417   -2.261946711   26.757730317  -10.000316628    4.211351328
    2.513274123   -2.261946711   25.506353598  -11.146699706    5.944121398
    2.638937829   -2.261946711   24.060206557  -12.647004418    7.789816232
    2.764601535   -2.261946711   22.492362274  -13.233926317   10.112417746
    2.890265241   -2.261946711   20.820405870  -14.388493890   12.442865242
    3.015928947   -2.261946711   19.051470416  -14.312844392   13.959239545

   -3.141592654   -2.136283004   19.321177409  -11.417050105   13.821669066
   -3.015928947   -2.136283004   18.144902622   -8.062918608   14.773133993
   -2.890265241   -2.136283004   17.487635075   -3.024821590   15.897659615
   -2.764601535   -2.136283004   17.589821684    3.733300133   16.135436657
   -2.638937829   -2.136283004   18.513790364    9.591668514   15.622811702
   -2.513274123   -2.136283004   20.024400674   12.989410979   15.362284787
   -2.387610417   -2.136283004   21.816349403   14.180612593   15.492720279
   -2.261946711   -2.136283004   23.674019779   14.309531525   15.079099776
   -2.136283004   -2.136283004   25.527447389   14.044767826   14.219452827
   -2.010619298   -2.136283004   27.284226636   12.654612979   14.229391098
   -1.884955592   -2.136283004   28.827194721   11.038311073   14.865011358
